Month,max temp,temp,min temp,max dew,dew,min dew,max humidity,humidity,min humidity,max wind speed,wind speed,min wind speed,max pressure,pressure,min pressure,Unnamed: 16
31.0,31.0,26.4,23.0,24.0,22.5,18.0,100.0,80.9,51.0,33.0,20.5,9.0,998.7,997.4,996.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,26.1,23.0,24.0,18.3,12.0,100.0,65.8,40.0,30.0,15.2,2.0,999.7,998.1,997.7,
2.0,30.0,24.6,19.0,20.0,16.7,13.0,94.0,62.3,45.0,35.0,19.1,7.0,1001.6,,998.7,
3.0,30.0,24.6,19.0,20.0,19.4,17.0,100.0,74.9,45.0,35.0,20.4,9.0,1001.6,1001.4,1000.6,
4.0,29.0,25.4,22.0,21.0,19.7,18.0,94.0,72.4,51.0,37.0,25.3,15.0,1002.6,1001.7,1001.6,
5.0,30.0,25.4,20.0,21.0,20.5,19.0,100.0,76.0,51.0,33.0,22.3,9.0,1001.6,1000.7,999.7,
6.0,31.0,25.6,21.0,22.0,20.5,18.0,100.0,75.3,48.0,37.0,24.7,15.0,999.7,998.0,996.7,
7.0,30.0,26.3,23.0,23.0,21.0,18.0,94.0,75.0,48.0,37.0,23.5,9.0,997.7,996.8,995.7,
8.0,32.0,,23.0,23.0,21.2,18.0,100.0,72.6,46.0,43.0,27.3,7.0,999.7,,997.7,
9.0,32.0,27.2,23.0,23.0,21.0,18.0,94.0,71.1,46.0,35.0,23.7,11.0,999.7,998.6,997.7,
10.0,30.0,,21.0,22.0,21.4,20.0,100.0,78.8,58.0,33.0,18.4,0.0,1000.6,998.6,997.7,
11.0,27.0,,22.0,22.0,20.4,19.0,89.0,78.3,65.0,30.0,21.1,9.0,1002.6,1001.0,999.7,
12.0,29.0,24.4,19.0,22.0,20.4,19.0,100.0,80.2,58.0,33.0,16.6,0.0,1002.6,,999.7,
13.0,30.0,24.5,21.0,23.0,21.4,20.0,100.0,84.9,58.0,33.0,19.4,11.0,999.7,997.1,995.7,
14.0,31.0,25.8,22.0,23.0,21.8,20.0,100.0,80.1,55.0,28.0,16.4,9.0,995.7,993.9,991.8,
15.0,25.0,22.2,18.0,23.0,20.4,18.0,100.0,89.8,69.0,28.0,11.5,0.0,998.7,995.3,992.7,
16.0,31.0,25.6,21.0,20.0,18.1,16.0,94.0,65.6,40.0,19.0,8.1,0.0,999.7,999.1,998.7,
17.0,32.0,26.9,22.0,22.0,19.4,17.0,88.0,64.6,43.0,20.0,9.8,0.0,998.7,998.4,997.7,
18.0,33.0,26.9,21.0,24.0,20.3,15.0,100.0,70.4,36.0,28.0,13.0,0.0,998.7,998.3,997.7,
19.0,30.0,25.3,22.0,24.0,21.8,19.0,100.0,,51.0,24.0,13.7,4.0,999.7,998.6,997.7,
20.0,31.0,25.8,22.0,23.0,21.6,19.0,100.0,79.7,51.0,30.0,14.2,0.0,999.7,997.8,996.7,
21.0,31.0,,22.0,23.0,21.7,20.0,100.0,78.7,52.0,31.0,21.0,13.0,996.7,994.3,992.7,
22.0,31.0,26.9,23.0,24.0,23.0,22.0,100.0,81.1,58.0,33.0,20.8,11.0,994.7,993.9,992.7,
23.0,31.0,27.0,24.0,25.0,24.0,23.0,100.0,84.7,62.0,31.0,19.0,4.0,996.7,,994.7,
24.0,31.0,,21.0,25.0,23.2,18.0,100.0,82.5,58.0,37.0,21.8,6.0,1000.6,997.0,994.7,
25.0,27.0,22.7,20.0,21.0,20.0,18.0,100.0,85.3,61.0,20.0,7.9,0.0,997.7,996.7,995.7,
26.0,29.0,24.4,20.0,22.0,20.8,19.0,100.0,81.4,55.0,19.0,8.7,0.0,996.7,996.2,995.7,
27.0,29.0,25.2,22.0,23.0,21.5,20.0,100.0,80.7,62.0,22.0,9.8,0.0,1000.6,998.6,996.7,
28.0,32.0,25.8,20.0,22.0,20.0,17.0,100.0,73.8,40.0,28.0,14.9,6.0,1001.6,1001.0,999.7,
29.0,32.0,26.4,22.0,23.0,20.8,15.0,100.0,74.9,36.0,35.0,22.6,11.0,1002.6,1001.5,999.7,
30.0,32.0,,23.0,25.0,23.4,22.0,100.0,81.5,58.0,31.0,20.6,11.0,1000.6,1000.3,999.7,
31.0,28.0,25.1,22.0,25.0,22.4,18.0,100.0,,54.0,30.0,13.2,0.0,1000.6,999.3,997.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,25.3,21.0,23.0,21.9,20.0,100.0,,62.0,28.0,12.9,0.0,999.7,998.8,997.7,
2.0,31.0,26.2,21.0,23.0,22.0,20.0,100.0,79.5,52.0,26.0,12.5,0.0,999.7,998.7,997.7,
3.0,27.0,24.5,22.0,23.0,21.7,20.0,100.0,85.3,65.0,30.0,15.1,2.0,1005.6,1001.6,998.7,
4.0,24.0,22.5,21.0,22.0,19.7,18.0,100.0,84.1,73.0,28.0,21.3,15.0,1007.6,1007.1,1005.6,
5.0,24.0,,17.0,21.0,16.6,12.0,100.0,,60.0,46.0,25.3,9.0,1009.5,1007.8,1006.6,
6.0,23.0,,14.0,19.0,15.2,12.0,100.0,77.5,61.0,41.0,19.9,4.0,1009.5,1007.5,1006.6,
7.0,25.0,,17.0,14.0,12.3,9.0,77.0,58.6,38.0,41.0,26.2,15.0,1007.6,1007.0,1006.6,
8.0,27.0,21.2,16.0,16.0,13.3,10.0,83.0,62.8,36.0,30.0,21.1,13.0,1007.6,1006.4,1005.6,
9.0,28.0,22.0,16.0,18.0,16.8,14.0,100.0,74.5,42.0,24.0,15.1,7.0,1006.6,1005.6,1004.6,
10.0,30.0,23.4,16.0,19.0,15.3,8.0,100.0,66.4,25.0,15.0,9.2,0.0,1004.6,1002.0,998.7,
11.0,29.0,24.0,20.0,21.0,18.9,16.0,94.0,73.7,51.0,28.0,12.0,0.0,999.7,998.7,996.7,
12.0,24.0,20.3,18.0,20.0,17.9,15.0,100.0,86.9,61.0,37.0,13.3,6.0,999.7,997.8,996.7,
13.0,23.0,19.3,16.0,18.0,16.0,14.0,100.0,82.0,61.0,30.0,11.5,0.0,1002.6,999.8,998.7,
14.0,26.0,20.5,14.0,15.0,12.0,8.0,100.0,62.4,34.0,17.0,7.9,0.0,1004.6,1003.3,1002.6,
15.0,30.0,23.1,17.0,15.0,10.8,5.0,77.0,48.8,20.0,26.0,9.3,0.0,1003.6,1001.7,999.7,
16.0,32.0,,22.0,16.0,13.6,8.0,69.0,48.4,22.0,24.0,11.8,0.0,999.7,998.2,996.7,
17.0,33.0,26.9,21.0,18.0,13.6,8.0,83.0,,23.0,22.0,7.2,0.0,996.7,,991.8,
18.0,30.0,23.4,19.0,19.0,15.2,12.0,78.0,61.7,35.0,43.0,18.4,0.0,1001.6,995.5,991.8,
19.0,24.0,,17.0,15.0,11.3,9.0,83.0,60.5,44.0,30.0,19.5,9.0,1004.6,1002.8,1001.6,
20.0,23.0,17.8,13.0,15.0,12.5,11.0,100.0,71.8,50.0,39.0,19.8,9.0,1004.6,1002.1,1000.6,
21.0,23.0,17.6,13.0,12.0,9.6,7.0,94.0,62.4,36.0,33.0,17.2,7.0,1004.6,1002.8,1001.6,
22.0,18.0,13.9,13.0,14.0,11.8,10.0,100.0,87.4,64.0,30.0,15.8,0.0,1005.6,1003.0,1000.6,
23.0,18.0,14.2,11.0,12.0,10.5,8.0,100.0,,55.0,26.0,11.0,0.0,1006.6,1005.6,1004.6,
24.0,20.0,15.2,9.0,13.0,9.4,7.0,100.0,70.9,46.0,19.0,9.6,0.0,1009.5,1008.6,1006.6,
25.0,24.0,,11.0,13.0,8.9,5.0,82.0,59.9,31.0,19.0,8.9,2.0,1009.5,,1005.6,
26.0,25.0,18.3,11.0,12.0,8.6,5.0,88.0,,29.0,22.0,8.2,0.0,1005.6,1003.3,1000.6,
27.0,27.0,21.9,17.0,14.0,9.3,5.0,63.0,45.9,29.0,30.0,12.2,0.0,999.7,996.3,993.7,
28.0,26.0,,21.0,20.0,17.2,14.0,94.0,68.1,53.0,24.0,13.3,0.0,997.7,995.7,994.7,
29.0,29.0,23.8,20.0,19.0,16.5,14.0,88.0,,42.0,24.0,8.7,0.0,1000.6,,997.7,
30.0,30.0,24.3,19.0,17.0,15.3,13.0,83.0,59.2,37.0,19.0,7.8,0.0,1007.6,,1000.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,24.0,18.0,18.0,15.5,12.0,88.0,60.8,35.0,20.0,7.2,0.0,1009.5,1007.5,1001.6,
2.0,28.0,23.2,18.0,19.0,14.0,11.0,100.0,58.0,39.0,30.0,12.7,0.0,1003.6,,995.7,
3.0,23.0,18.7,14.0,15.0,12.2,9.0,88.0,67.7,43.0,22.0,11.1,0.0,1003.6,,999.7,
4.0,20.0,17.0,14.0,13.0,12.0,11.0,88.0,72.6,60.0,24.0,13.2,0.0,1010.5,1005.7,1002.6,
5.0,19.0,,11.0,13.0,11.6,10.0,100.0,80.5,56.0,30.0,17.5,6.0,1014.5,1013.1,1010.5,
6.0,21.0,16.8,13.0,14.0,12.9,12.0,94.0,78.6,60.0,41.0,24.3,11.0,1014.5,,1011.5,
7.0,21.0,,16.0,17.0,13.9,11.0,100.0,,56.0,43.0,27.4,13.0,1011.5,1009.0,1006.6,
8.0,19.0,18.2,17.0,17.0,15.1,14.0,94.0,82.6,73.0,31.0,18.2,7.0,1006.6,1005.5,1004.6,
9.0,19.0,17.0,15.0,16.0,14.4,13.0,100.0,85.0,68.0,17.0,8.2,0.0,1009.5,1007.3,1005.6,
10.0,23.0,16.8,11.0,16.0,13.2,11.0,100.0,,47.0,30.0,16.9,7.0,1013.5,1012.0,1009.5,
11.0,22.0,,14.0,15.0,13.4,11.0,100.0,,53.0,33.0,23.4,17.0,1012.5,1009.7,1008.6,
12.0,21.0,16.8,14.0,14.0,12.5,11.0,94.0,77.0,53.0,31.0,22.3,13.0,1009.5,1009.0,1008.6,
13.0,21.0,17.3,14.0,16.0,14.3,12.0,100.0,83.8,56.0,33.0,19.7,7.0,1009.5,1008.6,1007.6,
14.0,20.0,16.4,13.0,14.0,12.3,9.0,94.0,,49.0,41.0,25.2,13.0,1007.6,1004.1,1002.6,
15.0,16.0,15.5,15.0,16.0,15.3,14.0,100.0,99.2,94.0,28.0,21.2,13.0,1005.6,1003.3,1001.6,
16.0,18.0,16.4,15.0,15.0,13.9,13.0,100.0,85.5,73.0,35.0,27.0,19.0,1013.5,1009.3,1006.6,
17.0,20.0,17.2,15.0,15.0,13.3,11.0,94.0,,60.0,39.0,26.1,9.0,1017.5,1015.4,1013.5,
18.0,18.0,16.2,15.0,16.0,14.4,13.0,100.0,89.3,73.0,26.0,19.2,15.0,1017.5,,1010.5,
19.0,17.0,,14.0,16.0,14.9,14.0,100.0,96.5,88.0,22.0,13.3,2.0,1009.5,1006.1,1004.6,
20.0,19.0,14.0,9.0,15.0,11.6,8.0,100.0,86.4,72.0,37.0,15.4,0.0,1013.5,1008.4,1004.6,
21.0,16.0,12.3,8.0,8.0,5.7,4.0,93.0,66.1,45.0,30.0,17.4,9.0,1014.5,1014.0,1012.5,
22.0,19.0,12.8,8.0,10.0,5.9,3.0,88.0,65.9,37.0,19.0,8.8,0.0,1014.5,,1009.5,
23.0,21.0,16.3,12.0,12.0,9.1,5.0,100.0,64.1,37.0,28.0,11.4,0.0,1011.5,1009.5,1008.6,
24.0,23.0,,11.0,14.0,11.0,9.0,94.0,,44.0,13.0,8.1,0.0,1012.5,,1009.5,
25.0,24.0,16.7,11.0,14.0,10.8,8.0,94.0,70.4,38.0,9.0,5.6,0.0,1009.5,1007.6,1005.6,
26.0,22.0,16.6,12.0,15.0,12.8,10.0,100.0,79.3,60.0,26.0,10.9,0.0,1012.5,1008.6,1005.6,
27.0,22.0,,11.0,15.0,12.8,10.0,100.0,86.4,46.0,24.0,17.8,9.0,1015.5,,1012.5,
28.0,20.0,15.3,13.0,14.0,11.3,8.0,100.0,79.8,46.0,35.0,21.9,11.0,1016.5,1015.5,1014.5,
29.0,19.0,13.9,9.0,12.0,10.6,9.0,100.0,82.5,52.0,33.0,18.9,9.0,1015.5,1012.9,1011.5,
30.0,20.0,,8.0,12.0,10.4,8.0,100.0,83.1,52.0,19.0,11.0,4.0,1011.5,1009.0,1007.6,
31.0,20.0,13.8,8.0,14.0,10.2,6.0,100.0,81.7,40.0,20.0,9.6,0.0,1010.5,1008.1,1006.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,20.0,14.1,10.0,14.0,10.7,8.0,100.0,,46.0,20.0,12.2,7.0,1012.5,1011.2,1010.5,
2.0,19.0,,7.0,12.0,9.4,7.0,100.0,79.4,52.0,15.0,8.4,0.0,1011.5,,1006.6,
3.0,20.0,,11.0,15.0,12.0,9.0,100.0,82.4,59.0,26.0,13.4,0.0,1009.5,1008.6,1007.6,
4.0,22.0,15.8,11.0,14.0,11.8,10.0,100.0,79.8,46.0,20.0,9.3,0.0,1008.6,,1002.6,
5.0,26.0,18.8,12.0,12.0,7.5,5.0,94.0,,26.0,11.0,5.0,0.0,1003.6,1002.9,1002.6,
6.0,24.0,,13.0,15.0,7.3,4.0,94.0,50.7,29.0,26.0,11.7,0.0,1003.6,1002.5,1001.6,
7.0,17.0,15.1,13.0,15.0,12.3,10.0,100.0,83.9,72.0,28.0,21.4,11.0,1008.6,1005.2,1001.6,
8.0,17.0,,8.0,9.0,7.5,6.0,100.0,76.7,52.0,24.0,13.2,7.0,1010.5,1009.2,1008.6,
9.0,17.0,11.6,7.0,8.0,7.3,6.0,93.0,,52.0,22.0,11.5,6.0,1011.5,,1010.5,
10.0,18.0,11.5,6.0,9.0,7.9,6.0,100.0,80.1,49.0,22.0,13.9,7.0,1013.5,,1010.5,
11.0,17.0,12.3,7.0,11.0,9.3,7.0,100.0,83.6,59.0,24.0,15.4,9.0,1015.5,1014.7,1014.5,
12.0,18.0,14.1,12.0,12.0,11.4,10.0,100.0,85.1,59.0,33.0,22.0,11.0,1017.5,1015.5,1013.5,
13.0,19.0,14.1,11.0,13.0,11.8,10.0,100.0,87.0,59.0,28.0,17.6,9.0,1018.5,1017.3,1015.5,
14.0,16.0,13.8,11.0,12.0,9.8,8.0,94.0,78.2,59.0,28.0,17.3,11.0,1015.5,1013.2,1011.5,
15.0,18.0,13.9,12.0,11.0,9.3,7.0,94.0,74.6,49.0,20.0,13.8,7.0,1011.5,1007.7,1004.6,
16.0,16.0,12.3,7.0,10.0,9.2,7.0,100.0,82.2,67.0,33.0,14.2,0.0,1003.6,1000.1,997.7,
17.0,19.0,16.6,14.0,15.0,11.0,8.0,94.0,70.2,52.0,35.0,16.5,6.0,997.7,995.5,993.7,
18.0,20.0,,17.0,14.0,12.3,11.0,77.0,69.3,56.0,28.0,13.7,0.0,997.7,996.5,995.7,
19.0,22.0,20.0,18.0,15.0,13.9,12.0,78.0,68.3,60.0,28.0,14.8,4.0,1006.6,1001.7,995.7,
20.0,24.0,20.0,16.0,14.0,11.1,9.0,82.0,57.7,38.0,22.0,10.7,0.0,1006.6,1004.4,1002.6,
21.0,24.0,20.1,17.0,14.0,9.3,6.0,77.0,,31.0,39.0,24.9,7.0,1002.6,998.3,996.7,
22.0,18.0,,11.0,14.0,10.4,7.0,100.0,81.7,59.0,35.0,12.2,0.0,1002.6,1000.2,996.7,
23.0,20.0,15.3,11.0,13.0,7.7,4.0,100.0,64.0,40.0,30.0,16.2,0.0,1000.6,997.3,994.7,
24.0,16.0,13.4,12.0,13.0,11.6,9.0,100.0,89.6,67.0,15.0,7.1,0.0,996.7,995.7,994.7,
25.0,12.0,10.5,10.0,12.0,7.1,5.0,100.0,80.2,67.0,33.0,19.4,4.0,1006.6,1001.9,996.7,
26.0,11.0,9.1,7.0,8.0,5.8,3.0,100.0,80.4,62.0,28.0,13.7,4.0,1014.5,1011.3,1007.6,
27.0,12.0,8.7,5.0,7.0,4.6,3.0,87.0,76.3,62.0,24.0,17.3,7.0,1014.5,1012.4,1010.5,
28.0,15.0,11.1,8.0,8.0,7.1,6.0,93.0,77.0,55.0,24.0,18.3,11.0,1010.5,1006.4,1003.6,
29.0,14.0,11.8,10.0,12.0,9.3,7.0,100.0,85.7,63.0,22.0,14.0,4.0,1004.6,1003.5,1002.6,
30.0,16.0,,11.0,13.0,12.1,11.0,100.0,92.4,77.0,30.0,21.0,15.0,1005.6,1004.9,1004.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,17.0,13.6,12.0,14.0,12.9,12.0,100.0,96.1,77.0,28.0,18.1,0.0,1006.6,,1003.6,
2.0,13.0,11.5,9.0,13.0,11.4,9.0,100.0,,94.0,22.0,10.3,0.0,1011.5,,1006.6,
3.0,11.0,10.1,9.0,11.0,9.8,8.0,100.0,98.2,87.0,33.0,23.2,13.0,1015.5,1013.8,1011.5,
4.0,11.0,,9.0,11.0,9.4,8.0,100.0,95.7,87.0,28.0,21.2,13.0,1015.5,1014.5,1013.5,
5.0,12.0,10.8,10.0,11.0,10.3,10.0,100.0,97.3,88.0,24.0,17.2,11.0,1014.5,1012.8,1011.5,
6.0,12.0,10.5,10.0,11.0,9.5,8.0,100.0,94.0,82.0,26.0,17.3,11.0,1011.5,1009.7,1007.6,
7.0,14.0,10.5,9.0,9.0,8.1,7.0,100.0,85.6,67.0,11.0,5.6,0.0,1007.6,1006.0,1004.6,
8.0,18.0,12.3,8.0,8.0,6.3,5.0,93.0,69.0,45.0,13.0,3.7,0.0,1007.6,,1005.6,
9.0,18.0,14.7,12.0,12.0,9.8,7.0,94.0,73.1,59.0,9.0,5.2,0.0,1007.6,1006.5,1005.6,
10.0,18.0,,13.0,12.0,9.4,8.0,82.0,65.9,52.0,20.0,9.4,0.0,1005.6,,997.7,
11.0,22.0,,15.0,13.0,11.0,10.0,88.0,65.2,46.0,37.0,20.9,7.0,1001.6,992.8,990.8,
12.0,17.0,15.0,12.0,13.0,11.4,9.0,94.0,79.2,63.0,26.0,12.2,0.0,996.7,994.6,990.8,
13.0,15.0,8.5,5.0,12.0,7.0,4.0,100.0,91.2,67.0,39.0,21.6,0.0,1003.6,999.0,993.7,
14.0,12.0,8.3,6.0,7.0,6.3,5.0,100.0,87.1,71.0,24.0,17.3,6.0,1004.6,1003.4,1001.6,
15.0,17.0,12.7,5.0,14.0,10.0,5.0,100.0,84.1,68.0,26.0,11.1,0.0,1005.6,1001.5,999.7,
16.0,21.0,16.5,13.0,14.0,12.6,12.0,100.0,79.5,56.0,13.0,5.1,0.0,1008.6,1007.3,1005.6,
17.0,22.0,16.9,13.0,12.0,11.1,10.0,88.0,69.9,50.0,17.0,6.3,0.0,1009.5,1007.9,1007.6,
18.0,17.0,11.9,9.0,13.0,10.9,9.0,100.0,94.2,68.0,35.0,20.9,0.0,1018.5,1014.3,1009.5,
19.0,9.0,6.6,5.0,9.0,5.3,1.0,100.0,91.3,76.0,37.0,32.2,24.0,1024.4,1022.1,1018.5,
20.0,9.0,,2.0,5.0,2.0,1.0,93.0,75.0,62.0,39.0,21.7,11.0,1023.4,1019.3,1016.5,
21.0,11.0,7.3,4.0,4.0,1.0,-2.0,81.0,65.7,43.0,20.0,13.3,7.0,1015.5,1012.3,1009.5,
22.0,13.0,7.5,1.0,3.0,1.7,1.0,100.0,68.7,47.0,19.0,9.0,4.0,1009.5,1007.2,1005.6,
23.0,12.0,9.3,7.0,5.0,2.8,1.0,71.0,64.5,54.0,17.0,7.5,2.0,1005.6,1004.4,1003.6,
24.0,13.0,9.1,5.0,7.0,5.1,3.0,93.0,76.8,58.0,20.0,7.0,0.0,1005.6,,1003.6,
25.0,12.0,10.0,9.0,10.0,8.5,6.0,100.0,91.2,71.0,17.0,8.8,2.0,1013.5,1008.8,1005.6,
26.0,12.0,8.4,6.0,8.0,6.3,5.0,100.0,87.8,67.0,13.0,5.3,0.0,1017.5,1015.9,1013.5,
27.0,14.0,10.2,6.0,8.0,4.9,2.0,93.0,71.8,44.0,31.0,11.4,0.0,1015.5,1013.0,1011.5,
28.0,13.0,10.5,8.0,10.0,7.5,5.0,100.0,82.2,63.0,26.0,17.0,6.0,1017.5,1015.6,1013.5,
29.0,14.0,9.0,7.0,9.0,6.3,4.0,100.0,84.2,59.0,22.0,10.2,0.0,1015.5,,1014.5,
30.0,13.0,9.7,8.0,10.0,8.0,6.0,100.0,90.2,63.0,20.0,7.7,0.0,1016.5,1015.4,1014.5,
31.0,15.0,10.1,6.0,8.0,6.9,6.0,100.0,82.2,55.0,13.0,6.1,0.0,1019.4,1017.7,1016.5,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,15.0,8.7,3.0,10.0,6.2,3.0,100.0,85.6,55.0,11.0,5.5,0.0,1020.4,1019.9,1019.4,
2.0,13.0,6.5,2.0,9.0,4.8,2.0,100.0,91.0,51.0,11.0,4.4,0.0,1020.4,1018.9,1017.5,
3.0,13.0,7.6,2.0,8.0,4.8,1.0,100.0,85.8,44.0,19.0,8.0,0.0,1017.5,1015.2,1013.5,
4.0,10.0,9.2,8.0,10.0,8.8,8.0,100.0,,87.0,19.0,11.7,2.0,1014.5,1014.0,1013.5,
5.0,13.0,9.8,8.0,9.0,8.3,6.0,100.0,91.0,63.0,17.0,11.2,4.0,1014.5,1009.7,1005.6,
6.0,12.0,10.1,8.0,10.0,8.4,8.0,100.0,89.7,82.0,31.0,16.7,0.0,1012.5,1008.5,1005.6,
7.0,13.0,,3.0,9.0,5.7,3.0,100.0,85.3,58.0,17.0,8.3,2.0,1013.5,1012.3,1011.5,
8.0,13.0,7.2,3.0,6.0,4.8,3.0,100.0,86.3,58.0,20.0,11.3,4.0,1011.5,1010.9,1009.5,
9.0,11.0,7.3,3.0,4.0,0.6,-2.0,100.0,66.2,43.0,17.0,8.7,0.0,1010.5,1008.9,1006.6,
10.0,15.0,11.3,7.0,4.0,-0.1,-2.0,57.0,46.1,34.0,22.0,12.3,4.0,1006.6,,999.7,
11.0,14.0,,11.0,10.0,7.4,4.0,94.0,,54.0,22.0,12.3,0.0,1003.6,,1000.6,
12.0,14.0,10.2,9.0,11.0,9.4,8.0,100.0,95.1,77.0,24.0,13.1,0.0,1005.6,1004.5,1002.6,
13.0,12.0,9.5,8.0,11.0,9.1,8.0,100.0,98.0,88.0,28.0,19.0,11.0,1007.6,,1005.6,
14.0,11.0,9.4,9.0,9.0,8.1,7.0,100.0,91.7,76.0,24.0,19.3,15.0,1008.6,1007.5,1006.6,
15.0,12.0,9.1,7.0,8.0,6.9,5.0,100.0,87.3,62.0,28.0,18.9,13.0,1009.5,1008.2,1006.6,
16.0,12.0,7.9,3.0,7.0,5.5,3.0,100.0,86.0,62.0,13.0,6.5,0.0,1006.6,1004.0,1001.6,
17.0,16.0,13.2,8.0,8.0,5.5,3.0,81.0,60.5,48.0,28.0,15.8,2.0,1000.6,1000.3,999.7,
18.0,19.0,16.9,15.0,7.0,6.1,5.0,59.0,,40.0,39.0,25.4,9.0,1004.6,1001.2,999.7,
19.0,20.0,16.6,13.0,6.0,4.4,3.0,63.0,45.4,33.0,26.0,14.6,2.0,1006.6,1004.7,1003.6,
20.0,20.0,13.6,8.0,10.0,4.0,0.0,94.0,55.9,26.0,44.0,11.7,0.0,1003.6,1001.0,997.7,
21.0,18.0,13.4,9.0,8.0,5.8,4.0,82.0,,40.0,17.0,8.4,0.0,1007.6,1005.5,1003.6,
22.0,17.0,12.3,7.0,7.0,5.7,4.0,87.0,,45.0,15.0,6.3,0.0,1011.5,1009.5,1007.6,
23.0,11.0,9.5,8.0,9.0,7.0,5.0,100.0,85.2,67.0,26.0,21.4,7.0,1016.5,1014.2,1011.5,
24.0,9.0,7.8,6.0,7.0,4.7,3.0,100.0,81.1,66.0,30.0,22.2,17.0,1017.5,1016.6,1016.5,
25.0,6.0,,5.0,6.0,4.3,3.0,100.0,91.1,81.0,35.0,23.8,15.0,1016.5,1015.4,1013.5,
26.0,12.0,7.9,5.0,6.0,4.0,2.0,100.0,78.6,51.0,26.0,17.7,9.0,1012.5,1006.9,998.7,
27.0,14.0,11.0,8.0,9.0,6.1,2.0,100.0,73.5,44.0,30.0,14.1,2.0,998.7,,992.7,
28.0,10.0,7.1,4.0,9.0,5.9,2.0,100.0,92.4,76.0,28.0,17.4,7.0,1005.6,999.3,994.7,
29.0,5.0,3.8,3.0,3.0,1.4,-1.0,100.0,84.6,65.0,28.0,16.8,6.0,1008.6,1007.3,1005.6,
30.0,5.0,3.1,2.0,3.0,1.7,0.0,100.0,91.2,76.0,20.0,12.3,0.0,1008.6,1005.1,1000.6,
31.0,5.0,2.3,-2.0,2.0,0.6,-2.0,100.0,,65.0,19.0,8.9,0.0,1001.6,1000.5,999.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,7.0,3.4,1.0,3.0,2.0,1.0,100.0,91.3,70.0,26.0,10.3,0.0,1006.6,,1001.6,
2.0,9.0,7.0,5.0,4.0,1.8,0.0,87.0,,61.0,26.0,18.1,2.0,1006.6,1005.9,1005.6,
3.0,7.0,,3.0,4.0,2.2,-1.0,100.0,,57.0,33.0,8.2,0.0,1009.5,,1005.6,
4.0,6.0,4.3,3.0,5.0,2.3,0.0,100.0,87.7,70.0,26.0,13.3,4.0,1007.6,1002.3,998.7,
5.0,6.0,3.4,1.0,5.0,2.7,1.0,100.0,95.5,76.0,56.0,28.9,4.0,1001.6,1000.2,998.7,
6.0,5.0,2.8,1.0,4.0,1.9,0.0,100.0,93.8,76.0,56.0,40.1,26.0,1010.5,1004.1,1000.6,
7.0,3.0,0.7,0.0,1.0,0.3,-1.0,100.0,97.6,75.0,44.0,25.4,11.0,1017.5,1013.8,1010.5,
8.0,2.0,0.8,-1.0,2.0,0.0,-2.0,100.0,94.8,81.0,37.0,17.2,2.0,1021.4,1020.0,1017.5,
9.0,4.0,2.2,1.0,2.0,0.8,-2.0,100.0,91.6,65.0,30.0,18.1,9.0,1023.4,1022.3,1021.4,
10.0,5.0,2.9,1.0,2.0,-0.5,-3.0,100.0,79.5,61.0,28.0,18.3,11.0,1023.4,1022.6,1021.4,
11.0,6.0,3.3,2.0,1.0,-1.4,-4.0,93.0,,49.0,22.0,16.4,9.0,1022.4,1020.1,1017.5,
12.0,7.0,2.6,-2.0,0.0,-1.9,-4.0,100.0,74.4,49.0,19.0,8.5,0.0,1020.4,1016.5,1014.5,
13.0,8.0,4.5,2.0,3.0,0.0,-3.0,100.0,75.0,46.0,24.0,11.5,0.0,1024.4,,1020.4,
14.0,8.0,3.9,-2.0,3.0,0.0,-2.0,100.0,77.1,53.0,20.0,7.1,0.0,1020.4,1016.5,1013.5,
15.0,7.0,4.9,2.0,3.0,1.0,-1.0,100.0,76.3,61.0,30.0,12.4,0.0,1019.4,,1014.5,
16.0,8.0,,2.0,3.0,1.3,0.0,93.0,76.8,61.0,20.0,7.5,0.0,1019.4,1019.0,1017.5,
17.0,12.0,7.4,1.0,7.0,0.8,-2.0,93.0,65.7,41.0,39.0,16.6,0.0,1018.5,,1013.5,
18.0,15.0,11.6,9.0,7.0,5.5,3.0,87.0,67.0,55.0,35.0,25.4,15.0,1014.5,,1008.6,
19.0,17.0,13.8,11.0,8.0,6.5,5.0,76.0,61.9,48.0,37.0,28.1,17.0,1009.5,1007.4,1005.6,
20.0,13.0,10.1,5.0,12.0,7.7,5.0,100.0,85.6,63.0,33.0,17.8,0.0,1011.5,1008.3,1005.6,
